relation_type	related_work	related_person	start_date	end_date
1049	http://schnitzler-werkimport/work_2526	pmb7212		
1049	http://schnitzler-werkimport/work_2527	pmb16501		
1049	http://schnitzler-werkimport/work_2528	pmb16501		
1049	http://schnitzler-werkimport/work_2529	pmb16505		
1049	http://schnitzler-werkimport/work_2530	pmb16507		
1049	http://schnitzler-werkimport/work_2531	pmb16507		
1049	http://schnitzler-werkimport/work_2532	pmb16507		
1049	http://schnitzler-werkimport/work_2538	pmb7225		
1049	http://schnitzler-werkimport/work_2537	pmb7225		
1049	http://schnitzler-werkimport/work_2539	pmb7229		
1049	http://schnitzler-werkimport/work_2551	pmb7238		
1049	http://schnitzler-werkimport/work_2549	pmb7238		
1049	http://schnitzler-werkimport/work_2549	pmb22135		
1049	http://schnitzler-werkimport/work_2549	pmb7411		
1049	http://schnitzler-werkimport/work_2550	pmb7238		
1049	http://schnitzler-werkimport/work_2550	pmb20925		
1049	http://schnitzler-werkimport/work_2678	pmb7411		
1049	http://schnitzler-werkimport/work_3833	pmb20925		
1049	http://schnitzler-werkimport/work_2552	pmb7244		
1049	http://schnitzler-werkimport/work_2556	pmb3452		
1049	http://schnitzler-werkimport/work_2557	pmb16604		
1049	http://schnitzler-werkimport/work_2558	pmb16608		
1049	http://schnitzler-werkimport/work_2559	pmb16608		
1049	http://schnitzler-werkimport/work_2572	pmb2965		
1049	http://schnitzler-werkimport/work_2573	pmb16696		
1049	http://schnitzler-werkimport/work_2576	pmb7276		
1049	http://schnitzler-werkimport/work_2577	pmb7276		
1049	http://schnitzler-werkimport/work_2583	pmb7276		
1049	http://schnitzler-werkimport/work_2580	pmb7276		
1049	http://schnitzler-werkimport/work_2579	pmb7276		
1049	http://schnitzler-werkimport/work_2581	pmb7276		
1049	http://schnitzler-werkimport/work_2578	pmb7276		
1049	http://schnitzler-werkimport/work_2582	pmb7276		
1049	http://schnitzler-werkimport/work_2588	pmb7312		
1049	http://schnitzler-werkimport/work_2589	pmb7320		
1049	http://schnitzler-werkimport/work_2613	pmb16877		
1049	http://schnitzler-werkimport/work_2614	pmb16877		
1049	http://schnitzler-werkimport/work_4230	pmb22312		
1049	http://schnitzler-werkimport/work_2621	pmb11398		
1049	http://schnitzler-werkimport/work_2618	pmb11398		
1049	http://schnitzler-werkimport/work_2619	pmb11398		
1049	http://schnitzler-werkimport/work_2620	pmb11398		
1049	http://schnitzler-werkimport/work_2622	pmb16893		
1049	http://schnitzler-werkimport/work_2623	pmb7344		
1049	http://schnitzler-werkimport/work_2636	pmb16906		
1049	http://schnitzler-werkimport/work_2637	pmb16919		
1049	http://schnitzler-werkimport/work_2641	pmb16929		
1049	http://schnitzler-werkimport/work_2642	pmb16935		
1049	http://schnitzler-werkimport/work_2642	pmb21933		
1049	http://schnitzler-werkimport/work_4139	pmb21933		
1049	http://schnitzler-werkimport/work_2643	pmb16939		
1049	http://schnitzler-werkimport/work_2644	pmb7360		
1049	http://schnitzler-werkimport/work_2645	pmb7360		
1049	http://schnitzler-werkimport/work_2648	pmb16946		
1049	http://schnitzler-werkimport/work_2649	pmb28530		
1049	http://schnitzler-werkimport/work_2653	pmb7373		
1049	http://schnitzler-werkimport/work_2654	pmb7370		
1049	http://schnitzler-werkimport/work_2655	pmb7370		
1049	http://schnitzler-werkimport/work_2657	pmb7376		
1049	http://schnitzler-werkimport/work_2657	pmb25078		
1049	http://schnitzler-werkimport/work_2658	pmb7380		
1049	http://schnitzler-werkimport/work_2670	pmb17018		
1049	http://schnitzler-werkimport/work_2681	pmb17027		
1049	http://schnitzler-werkimport/work_2684	pmb17031		
1049	http://schnitzler-werkimport/work_2685	pmb17039		
1049	http://schnitzler-werkimport/work_2686	pmb17039		
1049	http://schnitzler-werkimport/work_2687	pmb17053		
1049	http://schnitzler-werkimport/work_2691	pmb17065		
1049	http://schnitzler-werkimport/work_2692	pmb7421		
1049	http://schnitzler-werkimport/work_2696	pmb7425		
1049	http://schnitzler-werkimport/work_2697	pmb7427		
1049	http://schnitzler-werkimport/work_2702	pmb7449		
1049	http://schnitzler-werkimport/work_2703	pmb7624		
1049	http://schnitzler-werkimport/work_2739	pmb7452		
1049	http://schnitzler-werkimport/work_2742	pmb7456		
1049	http://schnitzler-werkimport/work_2740	pmb7456		
1049	http://schnitzler-werkimport/work_2743	pmb7456		
1049	http://schnitzler-werkimport/work_2741	pmb7456		
1049	http://schnitzler-werkimport/work_2744	pmb17140		
1049	http://schnitzler-werkimport/work_2745	pmb17140		
1049	http://schnitzler-werkimport/work_2746	pmb7460		
1049	http://schnitzler-werkimport/work_2750	pmb7467		
1049	http://schnitzler-werkimport/work_2753	pmb17172		
1049	http://schnitzler-werkimport/work_2755	pmb17172		
1049	http://schnitzler-werkimport/work_2754	pmb17172		
1049	http://schnitzler-werkimport/work_2756	pmb17172		
1049	http://schnitzler-werkimport/work_2757	pmb17172		
1049	http://schnitzler-werkimport/work_2758	pmb17172		
1049	http://schnitzler-werkimport/work_2759	pmb5892		
1049	http://schnitzler-werkimport/work_2761	pmb5892		
1049	http://schnitzler-werkimport/work_2760	pmb5892		
1049	http://schnitzler-werkimport/work_2762	pmb5892		
1049	http://schnitzler-werkimport/work_2765	pmb17219		
1049	http://schnitzler-werkimport/work_2766	pmb7485		
1049	http://schnitzler-werkimport/work_2766	pmb7488		
1049	http://schnitzler-werkimport/work_2773	pmb17243		
1049	http://schnitzler-werkimport/work_2781	pmb7503		
1049	http://schnitzler-werkimport/work_2789	pmb7506		
1049	http://schnitzler-werkimport/work_2793	pmb7522		
1049	http://schnitzler-werkimport/work_2795	pmb17327		
1049	http://schnitzler-werkimport/work_2797	pmb17340		
1049	http://schnitzler-werkimport/work_2798	pmb17345		
1049	http://schnitzler-werkimport/work_2799	pmb17345		
1049	http://schnitzler-werkimport/work_2804	pmb7531		
1049	http://schnitzler-werkimport/work_2805	pmb7531		
1049	http://schnitzler-werkimport/work_2806	pmb7531		
1049	http://schnitzler-werkimport/work_2807	pmb11515		
1049	http://schnitzler-werkimport/work_2808	pmb11515		
1049	http://schnitzler-werkimport/work_2811	pmb17384		
1049	http://schnitzler-werkimport/work_2810	pmb17384		
1049	http://schnitzler-werkimport/work_2828	pmb17407		
1049	http://schnitzler-werkimport/work_2829	pmb17415		
1049	http://schnitzler-werkimport/work_2832	pmb7551		
1049	http://schnitzler-werkimport/work_2842	pmb17477		
1049	http://schnitzler-werkimport/work_2849	pmb7565		
1049	http://schnitzler-werkimport/work_2855	pmb17531		
1049	http://schnitzler-werkimport/work_2856	pmb17536		
1049	http://schnitzler-werkimport/work_2857	pmb17536		
1049	http://schnitzler-werkimport/work_2859	pmb17536		
1049	http://schnitzler-werkimport/work_2858	pmb17536		
1049	http://schnitzler-werkimport/work_2860	pmb17536		
1049	http://schnitzler-werkimport/work_2861	pmb17536		
1049	http://schnitzler-werkimport/work_2872	pmb7613		
1049	http://schnitzler-werkimport/work_2871	pmb7613		
1049	http://schnitzler-werkimport/work_2876	pmb17684		
1049	http://schnitzler-werkimport/work_2881	pmb7649		
1049	http://schnitzler-werkimport/work_2884	pmb7945		
1049	http://schnitzler-werkimport/work_2882	pmb7945		
1049	http://schnitzler-werkimport/work_2883	pmb7945		
1049	http://schnitzler-werkimport/work_2885	pmb7945		
1049	http://schnitzler-werkimport/work_2887	pmb17719		
1049	http://schnitzler-werkimport/work_2888	pmb7652		
1049	http://schnitzler-werkimport/work_2893	pmb17772		
1049	http://schnitzler-werkimport/work_2895	pmb17753		
1049	http://schnitzler-werkimport/work_2895	pmb9142		
1049	http://schnitzler-werkimport/work_2895	pmb10599		
1049	http://schnitzler-werkimport/work_5554	pmb10599		
1049	http://schnitzler-werkimport/work_5555	pmb10599		
1049	http://schnitzler-werkimport/work_2913	pmb17827		
1049	http://schnitzler-werkimport/work_2915	pmb17857		
1049	http://schnitzler-werkimport/work_2914	pmb17857		
1049	http://schnitzler-werkimport/work_2916	pmb7688		
1049	http://schnitzler-werkimport/work_2923	pmb17864		
1049	http://schnitzler-werkimport/work_2923	pmb19533		
1049	http://schnitzler-werkimport/work_2934	pmb7700		
1049	http://schnitzler-werkimport/work_2935	pmb7722		
1049	http://schnitzler-werkimport/work_2938	pmb7722		
1049	http://schnitzler-werkimport/work_2936	pmb7722		
1049	http://schnitzler-werkimport/work_2937	pmb7722		
1049	http://schnitzler-werkimport/work_2941	pmb17929		
1049	http://schnitzler-werkimport/work_2942	pmb7734		
1049	http://schnitzler-werkimport/work_2981	pmb7740		
1049	http://schnitzler-werkimport/work_2993	pmb17973		
1049	http://schnitzler-werkimport/work_3006	pmb7747		
1049	http://schnitzler-werkimport/work_3006	pmb8765		
1049	http://schnitzler-werkimport/work_3010	pmb18009		
1049	http://schnitzler-werkimport/work_3013	pmb18009		
1049	http://schnitzler-werkimport/work_3011	pmb18009		
1049	http://schnitzler-werkimport/work_3015	pmb18009		
1049	http://schnitzler-werkimport/work_3012	pmb18009		
1049	http://schnitzler-werkimport/work_3014	pmb18009		
1049	http://schnitzler-werkimport/work_3017	pmb18018		
1049	http://schnitzler-werkimport/work_3018	pmb18018		
1049	http://schnitzler-werkimport/work_3033	pmb18074		
1049	http://schnitzler-werkimport/work_3039	pmb7949		
1049	http://schnitzler-werkimport/work_3040	pmb18106		
1049	http://schnitzler-werkimport/work_3041	pmb7787		
1049	http://schnitzler-werkimport/work_3047	pmb18128		
1049	http://schnitzler-werkimport/work_3048	pmb18137		
1049	http://schnitzler-werkimport/work_3049	pmb18147		
1049	http://schnitzler-werkimport/work_3056	pmb18158		
1049	http://schnitzler-werkimport/work_3057	pmb18185		
1049	http://schnitzler-werkimport/work_3059	pmb23522		
1049	http://schnitzler-werkimport/work_3061	pmb23522		
1049	http://schnitzler-werkimport/work_3065	pmb18202		
1049	http://schnitzler-werkimport/work_4053	pmb21697		
1049	http://schnitzler-werkimport/work_3078	pmb7827		
1049	http://schnitzler-werkimport/work_3088	pmb7842		
1049	http://schnitzler-werkimport/work_3089	pmb11684		
1049	http://schnitzler-werkimport/work_3090	pmb7849		
1049	http://schnitzler-werkimport/work_3098	pmb18262		
1049	http://schnitzler-werkimport/work_3100	pmb12244		
1049	http://schnitzler-werkimport/work_3101	pmb18264		
1049	http://schnitzler-werkimport/work_3102	pmb18268		
1049	http://schnitzler-werkimport/work_3103	pmb18277		
1049	http://schnitzler-werkimport/work_3104	pmb7863		
1049	http://schnitzler-werkimport/work_3106	pmb18299		
1049	http://schnitzler-werkimport/work_3106	pmb19651		
1049	http://schnitzler-werkimport/work_3107	pmb7872		
1049	http://schnitzler-werkimport/work_3107	pmb19460		
1049	http://schnitzler-werkimport/work_3125	pmb7879		
1049	http://schnitzler-werkimport/work_3127	pmb7885		
1049	http://schnitzler-werkimport/work_3127	pmb22425		
1049	http://schnitzler-werkimport/work_3128	pmb18353		
1049	http://schnitzler-werkimport/work_3130	pmb18654		
1049	http://schnitzler-werkimport/work_3129	pmb18654		
1049	http://schnitzler-werkimport/work_3131	pmb18370		
1049	http://schnitzler-werkimport/work_3133	pmb18387		
1049	http://schnitzler-werkimport/work_3134	pmb18390		
1049	http://schnitzler-werkimport/work_3186	pmb7894		
1049	http://schnitzler-werkimport/work_3187	pmb7897		
1049	http://schnitzler-werkimport/work_3188	pmb7897		
1049	http://schnitzler-werkimport/work_3200	pmb18482		
1049	http://schnitzler-werkimport/work_3202	pmb11767		
1049	http://schnitzler-werkimport/work_3206	pmb18500		
1049	http://schnitzler-werkimport/work_3206	pmb26715		
1049	http://schnitzler-werkimport/work_3207	pmb18536		
1049	http://schnitzler-werkimport/work_3208	pmb18583		
1049	http://schnitzler-werkimport/work_3209	pmb18583		
1049	http://schnitzler-werkimport/work_3213	pmb18587		
1049	http://schnitzler-werkimport/work_3218	pmb7923		
1049	http://schnitzler-werkimport/work_3219	pmb18613		
1049	http://schnitzler-werkimport/work_3220	pmb7927		
1049	http://schnitzler-werkimport/work_3221	pmb7931		
1049	http://schnitzler-werkimport/work_3243	pmb18680		
1049	http://schnitzler-werkimport/work_3245	pmb18685		
1049	http://schnitzler-werkimport/work_3247	pmb18689		
1049	http://schnitzler-werkimport/work_3264	pmb4445		
1049	http://schnitzler-werkimport/work_3266	pmb7984		
1049	http://schnitzler-werkimport/work_3267	pmb7984		
1049	http://schnitzler-werkimport/work_3265	pmb7984		
1049	http://schnitzler-werkimport/work_3272	pmb18738		
1049	http://schnitzler-werkimport/work_3274	pmb18738		
1049	http://schnitzler-werkimport/work_3275	pmb18738		
1049	http://schnitzler-werkimport/work_3273	pmb18738		
1049	http://schnitzler-werkimport/work_3276	pmb18738		
1049	http://schnitzler-werkimport/work_3287	pmb18793		
1049	http://schnitzler-werkimport/work_3288	pmb18797		
1049	http://schnitzler-werkimport/work_3289	pmb18797		
1049	http://schnitzler-werkimport/work_3290	pmb8013		
1049	http://schnitzler-werkimport/work_3292	pmb8016		
1049	http://schnitzler-werkimport/work_3291	pmb8016		
1049	http://schnitzler-werkimport/work_3296	pmb18843		
1049	http://schnitzler-werkimport/work_3304	pmb11829		
1049	http://schnitzler-werkimport/work_3305	pmb11836		
1049	http://schnitzler-werkimport/work_3307	pmb8033		
1049	http://schnitzler-werkimport/work_3310	pmb18904		
1049	http://schnitzler-werkimport/work_3313	pmb8041		
1049	http://schnitzler-werkimport/work_3312	pmb8041		
1049	http://schnitzler-werkimport/GB31_n1_w3_o1	pmb11839		
1049	http://schnitzler-werkimport/work_3316	pmb18923		
1049	http://schnitzler-werkimport/work_3317	pmb18919		
1049	http://schnitzler-werkimport/work_3318	pmb18919		
1049	http://schnitzler-werkimport/work_3318	pmb20331		
1049	http://schnitzler-werkimport/work_3318	pmb20996		
1049	http://schnitzler-werkimport/work_3324	pmb18932		
1049	http://schnitzler-werkimport/work_3322	pmb18932		
1049	http://schnitzler-werkimport/work_3323	pmb18932		
1049	http://schnitzler-werkimport/work_3323	pmb10117		
1049	http://schnitzler-werkimport/work_3325	pmb18932		
1049	http://schnitzler-werkimport/work_3325	pmb10117		
1049	http://schnitzler-werkimport/work_3339	pmb8060		
1049	http://schnitzler-werkimport/work_3345	pmb8081		
1049	http://schnitzler-werkimport/work_3346	pmb8081		
1049	http://schnitzler-werkimport/work_3357	pmb19045		
1049	http://schnitzler-werkimport/work_3358	pmb19045		
1049	http://schnitzler-werkimport/work_3359	pmb8096		
1049	http://schnitzler-werkimport/work_3363	pmb19081		
1049	http://schnitzler-werkimport/work_3364	pmb19081		
1049	http://schnitzler-werkimport/work_3365	pmb8108		
1049	http://schnitzler-werkimport/work_3366	pmb19115		
1049	http://schnitzler-werkimport/work_3368	pmb19119		
1049	http://schnitzler-werkimport/work_3369	pmb19139		
1049	http://schnitzler-werkimport/work_3376	pmb19185		
1049	http://schnitzler-werkimport/work_3377	pmb19190		
1049	http://schnitzler-werkimport/work_3380	pmb8133		
1049	http://schnitzler-werkimport/work_3381	pmb8137		
1049	http://schnitzler-werkimport/work_3382	pmb8137		
1049	http://schnitzler-werkimport/work_3383	pmb8146		
1049	http://schnitzler-werkimport/work_3384	pmb19238		
1049	http://schnitzler-werkimport/work_3385	pmb19242		
1049	http://schnitzler-werkimport/work_3392	pmb8165		
1049	http://schnitzler-werkimport/work_3386	pmb8165		
1049	http://schnitzler-werkimport/work_3388	pmb8165		
1049	http://schnitzler-werkimport/work_3389	pmb8165		
1049	http://schnitzler-werkimport/work_3391	pmb8165		
1049	http://schnitzler-werkimport/work_3387	pmb8165		
1049	http://schnitzler-werkimport/work_3390	pmb8165		
1049	http://schnitzler-werkimport/work_3393	pmb8171		
1049	http://schnitzler-werkimport/work_3399	pmb19260		
1049	http://schnitzler-werkimport/work_3428	pmb8194		
1049	http://schnitzler-werkimport/work_3429	pmb19324		
1049	http://schnitzler-werkimport/work_3430	pmb19324		
1049	http://schnitzler-werkimport/work_3432	pmb19340		
1049	http://schnitzler-werkimport/work_3436	pmb18125		
1049	http://schnitzler-werkimport/work_3435	pmb18125		
1049	http://schnitzler-werkimport/work_3437	pmb18125		
1049	http://schnitzler-werkimport/work_3438	pmb18125		
1049	http://schnitzler-werkimport/work_3441	pmb8226		
1049	http://schnitzler-werkimport/work_3451	pmb8243		
1049	http://schnitzler-werkimport/work_3450	pmb8243		
1049	http://schnitzler-werkimport/work_3453	pmb8255		
1049	http://schnitzler-werkimport/work_3457	pmb8270		
1049	http://schnitzler-werkimport/work_3458	pmb19956		
1049	http://schnitzler-werkimport/work_3461	pmb8273		
1049	http://schnitzler-werkimport/work_3468	pmb8295		
1049	http://schnitzler-werkimport/work_3469	pmb8295		
1049	http://schnitzler-werkimport/work_3467	pmb8295		
1049	http://schnitzler-werkimport/work_3470	pmb8295		
1049	http://schnitzler-werkimport/work_3471	pmb8299		
1049	http://schnitzler-werkimport/work_3482	pmb8312		
1049	http://schnitzler-werkimport/work_3488	pmb8319		
1049	http://schnitzler-werkimport/work_3490	pmb19688		
1049	http://schnitzler-werkimport/work_3489	pmb19688		
1049	http://schnitzler-werkimport/work_3498	pmb19983		
1049	http://schnitzler-werkimport/work_3503	pmb19740		
1049	http://schnitzler-werkimport/work_3505	pmb8355		
1049	http://schnitzler-werkimport/work_3506	pmb8404		
1049	http://schnitzler-werkimport/work_3512	pmb19848		
1049	http://schnitzler-werkimport/work_3517	pmb12011		
1049	http://schnitzler-werkimport/work_3521	pmb20012		
1049	http://schnitzler-werkimport/work_3523	pmb20002		
1049	http://schnitzler-werkimport/work_3526	pmb8433		
1049	http://schnitzler-werkimport/work_3527	pmb8433		
1049	http://schnitzler-werkimport/work_3530	pmb8448		
1049	http://schnitzler-werkimport/work_3536	pmb20039		
1049	http://schnitzler-werkimport/work_3538	pmb20039		
1049	http://schnitzler-werkimport/work_3537	pmb20039		
1049	http://schnitzler-werkimport/work_3539	pmb8452		
1049	http://schnitzler-werkimport/work_3539	pmb10461		
1049	http://schnitzler-werkimport/work_3546	pmb8466		
1049	http://schnitzler-werkimport/work_3543	pmb8466		
1049	http://schnitzler-werkimport/work_3544	pmb8466		
1049	http://schnitzler-werkimport/work_3545	pmb8466		
1049	http://schnitzler-werkimport/work_3547	pmb8466		
1049	http://schnitzler-werkimport/work_3548	pmb20089		
1049	http://schnitzler-werkimport/work_3549	pmb20091		
1049	http://schnitzler-werkimport/work_3550	pmb8469		
1049	http://schnitzler-werkimport/work_3551	pmb8472		
1049	http://schnitzler-werkimport/work_3552	pmb20100		
1049	http://schnitzler-werkimport/work_3553	pmb20110		
1049	http://schnitzler-werkimport/work_3556	pmb20124		
1049	http://schnitzler-werkimport/work_3556	pmb23088		
1049	http://schnitzler-werkimport/work_3557	pmb8482		
1049	http://schnitzler-werkimport/work_3563	pmb20135		
1049	http://schnitzler-werkimport/work_3562	pmb20135		
1049	http://schnitzler-werkimport/work_3564	pmb3135		
1049	http://schnitzler-werkimport/work_4360	pmb12463		
1049	http://schnitzler-werkimport/work_4363	pmb12463		
1049	http://schnitzler-werkimport/work_3570	pmb8504		
1049	http://schnitzler-werkimport/work_3571	pmb8507		
1049	http://schnitzler-werkimport/work_3574	pmb20159		
1049	http://schnitzler-werkimport/work_3576	pmb20163		
1049	http://schnitzler-werkimport/work_3575	pmb20163		
1049	http://schnitzler-werkimport/work_3579	pmb20179		
1049	http://schnitzler-werkimport/work_3581	pmb20212		
1049	http://schnitzler-werkimport/work_3582	pmb20212		
1049	http://schnitzler-werkimport/work_3584	pmb8522		
1049	http://schnitzler-werkimport/work_3585	pmb20200		
1049	http://schnitzler-werkimport/work_3592	pmb8549		
1049	http://schnitzler-werkimport/work_3594	pmb8568		
1049	http://schnitzler-werkimport/work_3601	pmb20287		
1049	http://schnitzler-werkimport/work_3599	pmb20287		
1049	http://schnitzler-werkimport/work_3602	pmb20287		
1049	http://schnitzler-werkimport/work_3598	pmb20287		
1049	http://schnitzler-werkimport/work_3597	pmb20287		
1049	http://schnitzler-werkimport/work_3600	pmb20287		
1049	http://schnitzler-werkimport/work_3603	pmb8576		
1049	http://schnitzler-werkimport/work_3604	pmb8576		
1049	http://schnitzler-werkimport/work_3606	pmb8576		
1049	http://schnitzler-werkimport/work_3605	pmb8576		
1049	http://schnitzler-werkimport/work_3607	pmb8576		
1049	http://schnitzler-werkimport/work_3612	pmb20301		
1049	http://schnitzler-werkimport/work_3613	pmb8579		
1049	http://schnitzler-werkimport/work_3622	pmb8585		
1049	http://schnitzler-werkimport/work_3621	pmb8585		
1049	http://schnitzler-werkimport/work_3623	pmb8585		
1049	http://schnitzler-werkimport/work_3628	pmb8596		
1049	http://schnitzler-werkimport/work_3627	pmb8596		
1049	http://schnitzler-werkimport/work_3632	pmb20203		
1049	http://schnitzler-werkimport/work_3638	pmb20352		
1049	http://schnitzler-werkimport/work_3639	pmb12056		
1049	http://schnitzler-werkimport/work_3640	pmb8608		
1049	http://schnitzler-werkimport/work_3641	pmb20360		
1049	http://schnitzler-werkimport/work_3642	pmb20361		
1049	http://schnitzler-werkimport/work_3643	pmb12061		
1049	http://schnitzler-werkimport/work_3645	pmb8612		
1049	http://schnitzler-werkimport/work_3644	pmb8612		
1049	http://schnitzler-werkimport/work_3653	pmb19989		
1049	http://schnitzler-werkimport/work_3652	pmb19989		
1049	http://schnitzler-werkimport/work_3654	pmb20385		
1049	http://schnitzler-werkimport/work_3657	pmb8640		
1049	http://schnitzler-werkimport/work_3664	pmb8649		
1049	http://schnitzler-werkimport/work_3744	pmb8722		
1049	http://schnitzler-werkimport/work_3676	pmb8666		
1049	http://schnitzler-werkimport/work_3678	pmb8671		
1049	http://schnitzler-werkimport/work_3678	pmb9295		
1049	http://schnitzler-werkimport/work_4283	pmb9295		
1049	http://schnitzler-werkimport/work_3682	pmb8679		
1049	http://schnitzler-werkimport/work_3684	pmb8679		
1049	http://schnitzler-werkimport/work_3683	pmb8679		
1049	http://schnitzler-werkimport/work_3685	pmb8683		
1049	http://schnitzler-werkimport/work_3686	pmb8683		
1049	http://schnitzler-werkimport/work_3687	pmb12096		
1049	http://schnitzler-werkimport/work_3688	pmb20534		
1049	http://schnitzler-werkimport/work_3689	pmb20534		
1049	http://schnitzler-werkimport/work_3690	pmb20721		
1049	http://schnitzler-werkimport/work_3692	pmb20758		
1049	http://schnitzler-werkimport/work_3693	pmb8752		
1049	http://schnitzler-werkimport/work_3696	pmb8752		
1049	http://schnitzler-werkimport/work_3694	pmb8752		
1049	http://schnitzler-werkimport/work_3695	pmb8752		
1049	http://schnitzler-werkimport/work_3698	pmb12101		
1049	http://schnitzler-werkimport/work_3701	pmb8703		
1049	http://schnitzler-werkimport/work_3702	pmb8703		
1049	http://schnitzler-werkimport/work_3703	pmb8703		
1049	http://schnitzler-werkimport/work_3704	pmb3612		
1049	http://schnitzler-werkimport/work_3707	pmb20599		
1049	http://schnitzler-werkimport/work_3706	pmb20599		
1049	http://schnitzler-werkimport/work_3709	pmb20606		
1049	http://schnitzler-werkimport/work_3711	pmb20606		
1049	http://schnitzler-werkimport/work_3713	pmb21710		
1049	http://schnitzler-werkimport/work_3712	pmb21710		
1049	http://schnitzler-werkimport/work_3726	pmb20636		
1049	http://schnitzler-werkimport/work_3727	pmb20636		
1049	http://schnitzler-werkimport/work_3741	pmb20636		
1049	http://schnitzler-werkimport/work_3733	pmb20636		
1049	http://schnitzler-werkimport/work_3738	pmb20636		
1049	http://schnitzler-werkimport/work_3729	pmb20636		
1049	http://schnitzler-werkimport/work_3742	pmb20636		
1049	http://schnitzler-werkimport/work_3730	pmb20636		
1049	http://schnitzler-werkimport/work_3731	pmb20636		
1049	http://schnitzler-werkimport/work_3732	pmb20636		
1049	http://schnitzler-werkimport/work_3734	pmb20636		
1049	http://schnitzler-werkimport/work_3735	pmb20636		
1049	http://schnitzler-werkimport/work_3736	pmb20636		
1049	http://schnitzler-werkimport/work_3739	pmb20636		
1049	http://schnitzler-werkimport/work_3728	pmb20636		
1049	http://schnitzler-werkimport/work_3737	pmb20636		
1049	http://schnitzler-werkimport/work_3740	pmb20636		
1049	http://schnitzler-werkimport/work_3752	pmb4971		
1049	http://schnitzler-werkimport/work_3758	pmb12129		
1049	http://schnitzler-werkimport/work_3759	pmb12129		
1049	http://schnitzler-werkimport/work_3761	pmb20702		
1049	http://schnitzler-werkimport/work_3762	pmb8895		
1049	http://schnitzler-werkimport/work_3764	pmb20805		
1049	http://schnitzler-werkimport/work_3766	pmb20813		
1049	http://schnitzler-werkimport/work_3769	pmb8770		
1049	http://schnitzler-werkimport/work_3784	pmb12160		
1049	http://schnitzler-werkimport/work_3789	pmb8778		
1049	http://schnitzler-werkimport/work_3790	pmb20844		
1049	http://schnitzler-werkimport/work_3820	pmb8798		
1049	http://schnitzler-werkimport/work_3835	pmb20929		
1049	http://schnitzler-werkimport/work_3836	pmb20940		
1049	http://schnitzler-werkimport/work_3838	pmb20956		
1049	http://schnitzler-werkimport/work_3840	pmb20974		
1049	http://schnitzler-werkimport/work_3842	pmb20983		
1049	http://schnitzler-werkimport/work_3843	pmb4255		
1049	http://schnitzler-werkimport/work_3845	pmb21007		
1049	http://schnitzler-werkimport/work_3847	pmb21075		
1049	http://schnitzler-werkimport/work_3851	pmb8825		
1049	http://schnitzler-werkimport/work_3850	pmb8825		
1049	http://schnitzler-werkimport/work_3853	pmb21102		
1049	http://schnitzler-werkimport/work_3854	pmb21133		
1049	http://schnitzler-werkimport/work_3855	pmb8845		
1049	http://schnitzler-werkimport/work_3857	pmb21148		
1049	http://schnitzler-werkimport/work_3861	pmb21166		
1049	http://schnitzler-werkimport/work_3862	pmb21181		
1049	http://schnitzler-werkimport/work_3863	pmb8856		
1049	http://schnitzler-werkimport/work_3864	pmb8856		
1049	http://schnitzler-werkimport/work_3866	pmb8856		
1049	http://schnitzler-werkimport/work_3865	pmb8856		
1049	http://schnitzler-werkimport/work_3867	pmb8856		
1049	http://schnitzler-werkimport/work_3868	pmb8856		
1049	http://schnitzler-werkimport/work_3875	pmb21193		
1049	http://schnitzler-werkimport/work_3876	pmb8864		
1049	http://schnitzler-werkimport/work_3877	pmb8864		
1049	http://schnitzler-werkimport/work_3880	pmb8868		
1049	http://schnitzler-werkimport/work_3881	pmb8868		
1049	http://schnitzler-werkimport/work_3882	pmb8868		
1049	http://schnitzler-werkimport/work_3883	pmb8868		
1049	http://schnitzler-werkimport/work_3884	pmb8868		
1049	http://schnitzler-werkimport/work_3885	pmb8871		
1049	http://schnitzler-werkimport/work_3887	pmb8879		
1049	http://schnitzler-werkimport/work_3888	pmb21258		
1049	http://schnitzler-werkimport/work_3895	pmb21282		
1049	http://schnitzler-werkimport/work_3896	pmb21282		
1049	http://schnitzler-werkimport/work_3897	pmb21282		
1049	http://schnitzler-werkimport/work_3899	pmb21294		
1049	http://schnitzler-werkimport/work_3900	pmb21294		
1049	http://schnitzler-werkimport/work_3906	pmb18772		
1049	http://schnitzler-werkimport/work_3908	pmb12228		
1049	http://schnitzler-werkimport/work_3919	pmb12228		
1049	http://schnitzler-werkimport/work_3911	pmb12228		
1049	http://schnitzler-werkimport/work_3909	pmb12228		
1049	http://schnitzler-werkimport/work_3910	pmb12228		
1049	http://schnitzler-werkimport/work_3912	pmb12228		
1049	http://schnitzler-werkimport/work_3913	pmb12228		
1049	http://schnitzler-werkimport/work_3914	pmb12228		
1049	http://schnitzler-werkimport/work_3915	pmb12228		
1049	http://schnitzler-werkimport/work_3916	pmb12228		
1049	http://schnitzler-werkimport/work_3917	pmb12228		
1049	http://schnitzler-werkimport/work_3918	pmb12228		
1049	http://schnitzler-werkimport/work_3920	pmb8900		
1049	http://schnitzler-werkimport/work_3921	pmb8900		
1049	http://schnitzler-werkimport/work_3922	pmb8903		
1049	http://schnitzler-werkimport/work_3923	pmb21334		
1049	http://schnitzler-werkimport/work_3926	pmb8997		
